word_id,english,russian,next_repetition_date,interval_hours,ease_factor,repetitions
1391587560,To be gacked / gacked up,"быть на подъёме под действием стимулирующих веществ (кокаин, амфетамины и т.п.).",2026-01-05 15:31:15,12.0,2.5,0
1902203359,To be on the can,сидеть в туалете (обычно имеется в виду «по-большому»),2026-01-05 15:31:15,12.0,2.5,0
228716,To be over the moon,быть на седьмом небе от счастья,2026-01-05 15:31:15,12.0,2.5,0
1004735659,To blow one’s cover,раскрыть своё прикрытие / разоблачить себя,2026-01-05 15:31:15,12.0,2.5,0
1296735924,To double down,"удвоить усилия, ещё сильнее настоять на своём, удвоить ставки",2026-01-05 15:31:15,12.0,2.5,0
1052602104,To find your feet,"Освоиться, привыкнуть, встать на ноги, почувствовать себя уверенно в новой ситуации",2026-01-05 15:31:15,12.0,2.5,0
1193201753,To go out on a limb,выступить с нетипичным мнением или действием поставив себя в уязвимое положение,2026-01-05 15:31:15,12.0,2.5,0
1156340119,To hit a snag,"столкнуться с неожиданной проблемой, затыком, препятствием,
обычно не критичным",2026-01-05 15:31:15,12.0,2.5,0
1512787560,To keep (someone/something) at bay,"держать на расстоянии, не подпускать к себе, не давать приблизиться или повлиять",2026-01-05 15:31:15,12.0,2.5,0
1608882352,To level with someone,Быть откровенным с кем-то,2026-01-05 15:31:15,12.0,2.5,0
18688199,To live like a lord,жить на широкую ногу,2026-01-05 15:31:15,12.0,2.5,0
1522126367,To lock horns (over something),вступить в конфликт; сцепиться;  открыто поссориться из-за чего-то,2026-01-05 15:31:15,12.0,2.5,0
1420907309,To tease apart,тщательно разобраться отделить одно от другого чтобы понять является ли причина именно такой,2026-01-05 15:31:15,12.0,2.5,0
1628781124,To walk on eggshells,вести себя очень осторожно; бояться сказать или сделать что-то не то чтобы не обидеть или не разозлить кого-то,2026-01-05 15:31:15,12.0,2.5,0
1027719046,"Too many meetings today, my brain is fried","Сегодня слишком много встреч, у меня мозги раскалываются",2026-01-05 15:31:15,12.0,2.5,0
41864,Tranquil,спокойный,2026-01-05 15:31:15,12.0,2.5,0
1795636394,Trust underpins all successful relationships,Доверие лежит в основе всех успешных отношений,2026-01-05 15:31:15,12.0,2.5,0
108011,Twat,вагина,2026-01-05 15:31:15,12.0,2.5,0
42754,Unbeknownst,без ведома,2026-01-05 15:31:15,12.0,2.5,0
223479,Unbreak,не ломать,2026-01-05 15:31:15,12.0,2.5,0
43704,Upon,на,2026-01-05 15:31:15,12.0,2.5,0
2017822971,Use of publicity,Использование рекламы,2026-01-05 15:31:15,12.0,2.5,0
1290617551,Usually I do list at the beginning of the week,Обычно я составляю список в начале недели,2026-01-05 15:31:15,12.0,2.5,0
43804,Utterly,чрезвычайно,2026-01-05 15:31:15,12.0,2.5,0
43881,Valour,мужество,2026-01-05 15:31:15,12.0,2.5,0
1313092251,Variance is just the fancy word for dispersion — they’re one and the same,"Дисперсия — это всего лишь модное слово для обозначения разброса (дисперсии), это одно и то же",2026-01-05 15:31:15,12.0,2.5,0
44097,Verily,Поистине,2026-01-05 15:31:15,12.0,2.5,0
44256,Vigilance,бдительность,2026-01-05 15:31:15,12.0,2.5,0
44450,Volition,сила воли,2026-01-05 15:31:15,12.0,2.5,0
1310181613,Warm the cockles of my heart,"глубоко согреть душу, вызвать искреннее тёплое чувство радости и умиления",2026-01-05 15:31:15,12.0,2.5,0
1569242767,"We agreed on one plan, but at the last minute he pulled a switcheroo and changed everything","Мы договорились об одном плане, но в последнюю минуту он передумал и все изменил",2026-01-05 15:31:15,12.0,2.5,0
1308902072,We agreed to open an L/C with our bank to ensure the supplier gets paid after shipping the goods,"Мы договорились открыть аккредитив в нашем банке, чтобы гарантировать, что поставщик получит оплату после отгрузки товара",2026-01-05 15:31:15,12.0,2.5,0
1328836518,We are delighted to accept your invitation to the conference,Мы рады принять ваше приглашение на конференцию,2026-01-05 15:31:15,12.0,2.5,0
1895638321,We are extremely sorry for this state of affairs,Мы очень сожалеем о подобном,2026-01-05 15:31:15,12.0,2.5,0
1067888543,We are sure this guidebook will prove indispensable for your travels,"Мы уверены, что этот путеводитель окажется незаменимым в ваших путешествиях",2026-01-05 15:31:15,12.0,2.5,0
1821369583,"We are writing to acknowledge receipt of your letter dated 21st October about the suggested improvements, for which we thank you","Мы пишем, чтобы подтвердить получение вашего письма от 21 октября о предлагаемых улучшениях, за что мы благодарим вас",2026-01-05 15:31:15,12.0,2.5,0
1349254400,We assure you that your order will receive our immediate attention,"Мы заверяем вас, что ваш заказ получит наше немедленное внимание",2026-01-05 15:31:15,12.0,2.5,0
1750721267,We booked a marsh-facing room,Мы забронировали номер с видом на болото,2026-01-05 15:31:15,12.0,2.5,0
1174327887,We can make up your offer to your specification,Мы можем укомплектовать заказ в соответствии с вашими требованиями,2026-01-05 15:31:15,12.0,2.5,0
1383581609,We had a doozy of a storm last night,Прошлой ночью у нас была жуткая гроза,2026-01-05 15:31:15,12.0,2.5,0
1376713766,"We had a heated argument, but it was good to clear the air though","У нас был жаркий спор, но все же было приятно разрядить обстановку",2026-01-05 15:31:15,12.0,2.5,0
1637630929,We had ample time to prepare for the meeting,У нас было достаточно времени чтобы подготовиться к встрече,2026-01-05 15:31:15,12.0,2.5,0
1005862851,"We have a great strategy, but the proof will be in the pudding","У нас отличная стратегия, но все покажет практика",2026-01-05 15:31:15,12.0,2.5,0
1972610010,We have been referred to you by Oilprom for information on their financial standing,Компания Oilprom направила нас к вам за информацией о своем финансовом положении,2026-01-05 15:31:15,12.0,2.5,0
1250108876,We have pleasure in enclosing our brochures and price lists with all the details you asked for,Мы рады предоставить вам наши брошюры и прайс-листы со всей запрашиваемой вами информацией.,2026-01-05 15:31:15,12.0,2.5,0
1852236301,We hope that you will be satisfied with the arrangement,"Мы надеемся, что вы останетесь довольны нашими действиями",2026-01-05 15:31:15,12.0,2.5,0
1148961107,We hope to hear from you soon,Мы надеемся вскоре получить от вас ответ,2026-01-05 15:31:15,12.0,2.5,0
1575051835,We hope we can be of service in the future,"Мы надеемся, что сможем быть полезными в будущем",2026-01-05 15:31:15,12.0,2.5,0
1354083735,We hope we can reach an agreement on the terms quickly and to our mutual satisfaction,"Мы надеемся, что сможем достичь соглашения об условиях быстро и к нашему взаимному удовлетворению",2026-01-05 15:31:15,12.0,2.5,0
1319749154,We hope you will find these documents acceptable,"Мы надеемся, что вы сочтете эти документы приемлемыми",2026-01-05 15:31:15,12.0,2.5,0
2011747172,We learned your address from your online ad,Мы узнали ваш адрес из вашего объявления в интернете,2026-01-05 15:31:15,12.0,2.5,0
11652833,We like travelling during the low season.,Нам нравится путешествовать в несезонное время.,2026-01-05 15:31:15,12.0,2.5,0
1027682194,We look forward to a long and mutually beneficial relationship,Мы надеемся на длительное и взаимовыгодное сотрудничество,2026-01-05 15:31:15,12.0,2.5,0
1963098635,We look forward to supplying you at last year’s prices,Мы с нетерпением ждем возможности поставлять вам товары по прошлогодним ценам,2026-01-05 15:31:15,12.0,2.5,0
1570929715,We look forward to your acknowledgement,Просим подтвердить получение,2026-01-05 15:31:15,12.0,2.5,0
1854079721,We look forward to your soonest reply,Мы с нетерпением ждем вашего скорейшего ответа,2026-01-05 15:31:15,12.0,2.5,0
1428198150,We need a hard-and-fast deadline,Нам нужны жесткие сроки,2026-01-05 15:31:15,12.0,2.5,0
11652723,We need an experienced mountain guide.,"Нам нужен опытный проводник, чтобы пойти в горы.",2026-01-05 15:31:15,12.0,2.5,0
1665235700,"We provide solutions for online casinos in Asia, CIS, and Europe","Мы предоставляем решения для онлайн-казино в Азии, СНГ и Европе",2026-01-05 15:31:15,12.0,2.5,0
1771637553,We shall be happy to welcome your representative Mr McMahon,Мы будем рады приветствовать вашего представителя мистера Макмахона,2026-01-05 15:31:15,12.0,2.5,0
1985630447,We shall be only too pleased to answer any further questions that you may have,"Мы будем только рады ответить на любые дополнительные вопросы, которые у вас могут возникнуть",2026-01-05 15:31:15,12.0,2.5,0
1600588097,We should appreciate the opportunity of showing you how efficiently we can serve you,Мы будем рады оперативно выполнять ваши заказы,2026-01-05 15:31:15,12.0,2.5,0
1954655429,We should be obliged to you if you would send us your company profile,"Мы были бы вам признательны, если бы вы прислали нам информацию о своей компании",2026-01-05 15:31:15,12.0,2.5,0
1105722079,We take pleasure in announcing the launch of our new product,Мы с удовольствием объявляем о запуске нашего нового продукта,2026-01-05 15:31:15,12.0,2.5,0
1315028804,We will advise you of the date of dispatch,Мы сообщим вам о дате отправки,2026-01-05 15:31:15,12.0,2.5,0
1685015390,We will be pleased to supply any additional information you may require,"Мы будем рады предоставить любую дополнительную информацию, которая вам может потребоваться",2026-01-05 15:31:15,12.0,2.5,0
1479049109,We will dispatch your order within 5 days of receiving the payment confirmation,Мы отправим ваш заказ в течение 5 дней после получения подтверждения оплаты,2026-01-05 15:31:15,12.0,2.5,0
1665378034,We will do our utmost to help you,"Мы сделаем все возможное, чтобы помочь вам",2026-01-05 15:31:15,12.0,2.5,0
1874398764,We will have the pleasure of visiting your office,мы будем иметь удовольствие посетить ваш офис,2026-01-05 15:31:15,12.0,2.5,0
1421079718,We will submit further orders if this one is completed to our satisfaction,"Мы отправим дополнительные заказы, если будем удовлетворены исполнением этого заказа",2026-01-05 15:31:15,12.0,2.5,0
1137491437,We would appreciate it if you could bear with us till then,"Мы были бы признательны, если вы согласитесь предоставить отсрочку",2026-01-05 15:31:15,12.0,2.5,0
1169246069,We would be grateful for an early reply,Мы были бы благодарны за скорейший ответ,2026-01-05 15:31:15,12.0,2.5,0
2033871657,We would be happy to discuss the matter if you could give us an indication of the budget you have in mind,"Мы будем рады обсудить с Вами этот вопрос, если Вы сообщите нам предполагаемый бюджет.",2026-01-05 15:31:15,12.0,2.5,0
2038422827,We would expect a discount,Мы рассчитываем на скидку,2026-01-05 15:31:15,12.0,2.5,0
1222232476,We would like to discuss the problem in person,Мы хотели бы обсудить эту проблему лично,2026-01-05 15:31:15,12.0,2.5,0
1059787575,We would like to draw your attention to the upcoming deadline on the 30th,Мы хотели бы обратить ваше внимание на предстоящий срок 30-го числа,2026-01-05 15:31:15,12.0,2.5,0
1548193586,We would like to inform you that we have been fortunate enough to win a prestigious industry award,"Мы хотели бы сообщить вам, что нам посчастливилось получить престижную отраслевую награду",2026-01-05 15:31:15,12.0,2.5,0
1144351315,We would like to state that we fully support this initiative,"Мы хотели бы заявить, что полностью поддерживаем эту инициативу",2026-01-05 15:31:15,12.0,2.5,0
1504796524,We would like to take the opportunity to enclose our latest product catalog,Мы хотели бы воспользоваться возможностью и приложить к письму наш последний каталог продукции,2026-01-05 15:31:15,12.0,2.5,0
1709705358,We would need your assurance that you could meet all delivery dates,Нам была бы нужна ваша гарантия того что вы сможете соблюсти все сроки доставки,2026-01-05 15:31:15,12.0,2.5,0
1263614209,We would urge you to place an order promptly,Мы настоятельно рекомендуем вам как можно скорее оформить заказ,2026-01-05 15:31:15,12.0,2.5,0
17028325,We'll always have Paris. Casablanca (movie).,У нас всегда будет Париж. Касабланка (фильм).,2026-01-05 15:31:15,12.0,2.5,0
1122700624,We're trying to get to the bottom of what happened,"Мы пытаемся докопаться до сути того, что произошло",2026-01-05 15:31:15,12.0,2.5,0
1598517682,Wearing headphones at work is now de rigueur,Ношение наушников на работе теперь — как бы обычная норма,2026-01-05 15:31:15,12.0,2.5,0
1729133824,"Well, it’s getting late, I must be off","Что ж, уже поздно, мне пора идти.",2026-01-05 15:31:15,12.0,2.5,0
1353309804,We’re still dealing with the fallout of what happened last year,"Мы все еще разбираемся с последствиями того, что произошло в прошлом году",2026-01-05 15:31:15,12.0,2.5,0
1940743282,What date are you able to come?,Когда вы сможете приехать?,2026-01-05 15:31:15,12.0,2.5,0
1614380031,What date would you prefer?,Какой день вас устроит?,2026-01-05 15:31:15,12.0,2.5,0
1142023570,What do you do for work,Кем ты работаешь?,2026-01-05 15:31:15,12.0,2.5,0
1275576490,What do you think of the event so far,Что вы думаете об этом событии?,2026-01-05 15:31:15,12.0,2.5,0
1629413864,What other industries have you worked in previously,В каких еще отраслях вы работали ранее?,2026-01-05 15:31:15,12.0,2.5,0
1843547981,What's the occasion,"по какому случаю, по какому поводу?",2026-01-05 15:31:15,12.0,2.5,0
1851063138,What's the play,Какой план? Что делаем?,2026-01-05 15:31:15,12.0,2.5,0
1662709308,What's your background,каково ваше прошлое?,2026-01-05 15:31:15,12.0,2.5,0
6191292,Whatever is to be will be.,"Чему быть ,того не миновать.",2026-01-05 15:31:15,12.0,2.5,0
45158,Whatsoever,вообще; совсем; какой бы ни; что бы ни; какой бы то ни было; какой угодно,2026-01-05 15:31:15,12.0,2.5,0
1986719351,"When I tried to ask a question, he just swatted me away like an annoyance","Когда я попытался задать вопрос, он просто отмахнулся от меня, как от назойливого",2026-01-05 15:31:15,12.0,2.5,0
1453974862,"When Tom left early, Sarah picked up the slack to finish the report","Когда Том ушел пораньше, Сара воспользовалась паузой, чтобы закончить отчет",2026-01-05 15:31:15,12.0,2.5,0
1593721823,"When it's convenient for you, could you let me know your perspective on the offer","Когда вам будет удобно, не могли бы вы сообщить мне свою точку зрения на это предложение",2026-01-05 15:31:15,12.0,2.5,0
1388211492,"When my parents started arguing, I made myself scarce","Когда мои родители начинали ссориться, я старался уходить",2026-01-05 15:31:15,12.0,2.5,0
17028321,"When one door closes, another opens. Alexander Graham Bell.","Когда закрывается одна дверь, открывается другая. Александр Грэхэм Белл.",2026-01-05 15:31:15,12.0,2.5,0
1770476147,When the shit hits the fan,Когда петух в жопу клюнет,2026-01-05 15:31:15,12.0,2.5,0
1582542294,"When you get a moment, could you update me on your thoughts regarding the proposal I sent over","Когда у вас будет свободная минутка, не могли бы вы поделиться со мной своими мыслями относительно предложения, которое я прислал",2026-01-05 15:31:15,12.0,2.5,0
45184,Whenever,всякий раз когда,2026-01-05 15:31:15,12.0,2.5,0
1472632582,Where did you say you're calling from?,"Откуда, вы сказали, вы звоните?",2026-01-05 15:31:15,12.0,2.5,0
45194,Whereof,о чём,2026-01-05 15:31:15,12.0,2.5,0
1788600523,Wherewithal,"средства, возможности, ресурсы, особенно финансовые или умственные, необходимые, чтобы что-то сделать",2026-01-05 15:31:15,12.0,2.5,0
1280473349,Which talks have you enjoyed the most,Какие выступления вам понравились больше всего?,2026-01-05 15:31:15,12.0,2.5,0
45212,Whichever,какой бы ни,2026-01-05 15:31:15,12.0,2.5,0
1368707005,Who else sits on your advisory board,Кто еще входит в ваш консультативный совет,2026-01-05 15:31:15,12.0,2.5,0
1886280474,"Who is calling, please","Кто звонит, пожалуйста",2026-01-05 15:31:15,12.0,2.5,0
45325,Wholesome,Полезный; Полезный,2026-01-05 15:31:15,12.0,2.5,0
12195400,Why do you ask? No reason in particular.,Почему ты спрашиваешь? Просто так.,2026-01-05 15:31:15,12.0,2.5,0
1860436746,Will you have time to see the city,Будет ли у вас время осмотреть город?,2026-01-05 15:31:15,12.0,2.5,0
1429604358,Will you please arrange for the settlement of the invoice by draft through your bank and advise us at the same time,"Не могли бы вы, пожалуйста, организовать оплату счета по безналичному расчету через ваш банк и одновременно сообщить нам об этом",2026-01-05 15:31:15,12.0,2.5,0
1983150278,Wondering if you got any bandwidth next Monday,Есть ли у тебя время / возможность заняться этим в следующий понедельник?,2026-01-05 15:31:15,12.0,2.5,0
1547958298,Would Wednesday be suitable?,Подойдет ли среда?,2026-01-05 15:31:15,12.0,2.5,0
1976845633,Would it be useful to meet up soon?,"Может быть, нам стоит встретиться в ближайшее время?",2026-01-05 15:31:15,12.0,2.5,0
1439470362,Would you like to leave a message?,Не хотите ли оставить сообщение?,2026-01-05 15:31:15,12.0,2.5,0
1857541552,Would you mind spelling that for me?,Не могли бы вы произнести это по буквам?,2026-01-05 15:31:15,12.0,2.5,0
1314144771,"Yes, certainly","да, конечно",2026-01-05 15:31:15,12.0,2.5,0
2047984368,"Yes, could she call me back?","Да, не могла бы она мне перезвонить?",2026-01-05 15:31:15,12.0,2.5,0
1041024479,"Yes, that's all right","Да, все в порядке",2026-01-05 15:31:15,12.0,2.5,0
1440199944,"Yes, you can say that again","да, действительно! (идиома)",2026-01-05 15:31:15,12.0,2.5,0
6191274,You are on the right track.,Вы на правильном пути. Вы правильно мыслите.,2026-01-05 15:31:15,12.0,2.5,0
1023386732,You are through. Go ahead,Вы на линии,2026-01-05 15:31:15,12.0,2.5,0
1895925273,You are to assist Fallon in my stead,Ты будешь помогать Фэллону вместо меня,2026-01-05 15:31:15,12.0,2.5,0
276328,You bet!,Еще спрашиваешь!,2026-01-05 15:31:15,12.0,2.5,0
1027134213,"You didn’t even apologize, That would've been a start",Ты даже не извинился. Это было бы началом,2026-01-05 15:31:15,12.0,2.5,0
1663133245,You guys must be running on fumes,"Вы, ребята, должно быть, работаете из последних сил",2026-01-05 15:31:15,12.0,2.5,0
6191168,You have a point there.,Тут вы правы. / Тоже верно.,2026-01-05 15:31:15,12.0,2.5,0
1911799410,You have to admit that this is a watershed moment,"Вы должны признать, что это переломный момент",2026-01-05 15:31:15,12.0,2.5,0
6191217,You know better than that.,А ты не так прост.,2026-01-05 15:31:15,12.0,2.5,0
1756603067,"You know, my memory always seems to relegate you to average, I remain shocked by your in-person handsomeness","Знаешь, мне всегда казалось, что в моей памяти ты всегда был среднестатистическим человеком, но я до сих пор в шоке, насколько ты красив в реальности",2026-01-05 15:31:15,12.0,2.5,0
2055904601,"You learn to catalog everyone’s reaction, anticipate who will do what when the shit hits the fan","Ты учишься оценивать реакцию каждого, предвидеть, кто и что будет делать, когда дело дойдет до скандала",2026-01-05 15:31:15,12.0,2.5,0
2041629716,You must be making out like a bandit with that deal,"С такой сделкой ты, наверное, отлично наварился",2026-01-05 15:31:15,12.0,2.5,0
1571453636,You must have the wrong number,"Вы, должно быть, ошиблись номером",2026-01-05 15:31:15,12.0,2.5,0
1014439974,You need to remove this cover,Вам нужно снять эту крышку,2026-01-05 15:31:15,12.0,2.5,0
17028318,"You only live once, but if you do it right, once is enough. Mae West.","Мы живём только один раз, но если мы живём правильно, то одного раза достаточно. Мэй Уэст.",2026-01-05 15:31:15,12.0,2.5,0
1820164083,You should take online reviews with a grain of salt — some of them are fake,К отзывам в интернете стоит относиться с осторожностью — некоторые из них поддельные,2026-01-05 15:31:15,12.0,2.5,0
1564140735,You shouldn't worry about making mistakes,"Вам не следует беспокоиться о том, что вы совершите ошибку",2026-01-05 15:31:15,12.0,2.5,0
1867163780,You will be impressed to hear that we can offer you this product,"Вы будете впечатлены, узнав, что мы можем предложить вам этот продукт",2026-01-05 15:31:15,12.0,2.5,0
1776846802,You will find enclosed the invoice for the services provided,Вы найдете приложенным счет за предоставленные услуги,2026-01-05 15:31:15,12.0,2.5,0
6260916,You'll hear from me.,Я дам вам знать,2026-01-05 15:31:15,12.0,2.5,0
1357353780,You're just glossing over the real issue,Ты просто замалчиваешь настоящую проблему,2026-01-05 15:31:15,12.0,2.5,0
1765209948,"You're not calling the shots, I am","Не ты здесь командуешь, а я",2026-01-05 15:31:15,12.0,2.5,0
1391578559,You're one to talk,Кто бы говорил / Чья бы корова мычала,2026-01-05 15:31:15,12.0,2.5,0
1689198377,Your assumptions are flat-out wrong,Ваши предположения абсолютно неверны,2026-01-05 15:31:15,12.0,2.5,0
1632696190,Your collaboration is a significant step towards a promising journey,Ваше сотрудничество - важный шаг на пути к многообещающему путешествию,2026-01-05 15:31:15,12.0,2.5,0
1699036395,Your company could greatly benefit from participating in this innovative research project,Ваша компания могла бы извлечь большую пользу из участия в этом инновационном исследовательском проекте,2026-01-05 15:31:15,12.0,2.5,0
17026311,Your life is your message to the world. Lorrin L. Lee.,Ваша жизнь — это обращение к миру. Лоррин Ли.,2026-01-05 15:31:15,12.0,2.5,0
2030523899,a 30-day bill of exchange,переводной вексель сроком на 30 дней,2026-01-05 15:31:15,12.0,2.5,0
1090890360,a ballpark estimate,приблизительная оценка,2026-01-05 15:31:15,12.0,2.5,0
1776602634,a barrage of,шквал,2026-01-05 15:31:15,12.0,2.5,0
1436727885,a bit of a,немного; в некоторой степени,2026-01-05 15:31:15,12.0,2.5,0
1931326795,a bit of a stretch,притянуто за уши,2026-01-05 15:31:15,12.0,2.5,0
1053643204,a bit of monkey wrench,что-то невообразимое,2026-01-05 15:31:15,12.0,2.5,0
1672879869,a blow to their pride,удар по их самолюбию,2026-01-05 15:31:15,12.0,2.5,0
1947643411,a dash of,чуть-чуть чего-то,2026-01-05 15:31:15,12.0,2.5,0
103174424,a degree programme,учебная программа,2026-01-05 15:31:15,12.0,2.5,0
2088291747,a diamond in the rough,нечто со скрытыми хорошими качествами,2026-01-05 15:31:15,12.0,2.5,0
1596123519,a freak of nature,ошибка природы,2026-01-05 15:31:15,12.0,2.5,0
371353,a heart of gold,Золотое сердце,2026-01-05 15:31:15,12.0,2.5,0
1191207893,a heck of,2) во мн. числе - очень больше количество,2026-01-05 15:31:15,12.0,2.5,0
1943084169,a hint of,намек на...,2026-01-05 15:31:15,12.0,2.5,0
1195657877,a hive of activity,Центр активной деятельности,2026-01-05 15:31:15,12.0,2.5,0
2162945,a hot potato,щекотливая тема,2026-01-05 15:31:15,12.0,2.5,0
1557319596,a matter of priority,вопрос первостепенной важности,2026-01-05 15:31:15,12.0,2.5,0
1244116054,a mom-and-pop store,семейный магазин,2026-01-05 15:31:15,12.0,2.5,0
1772673725,a mother lode of,"золотая жила, кладезь",2026-01-05 15:31:15,12.0,2.5,0
561415,a shoulder to cry on,"тот, кому можно поплакаться в жилетку",2026-01-05 15:31:15,12.0,2.5,0
1394026313,a slew of,множество,2026-01-05 15:31:15,12.0,2.5,0
1187843901,a smattering of applause followed his speech,его речь сопровождалась негромкими аплодисментами,2026-01-05 15:31:15,12.0,2.5,0
1155218333,a spike of,резкий рост,2026-01-05 15:31:15,12.0,2.5,0
1267439,a storm in a teacup.,буря в стакане воды,2026-01-05 15:31:15,12.0,2.5,0
1963012218,a vacuous comment that added nothing,"бессмысленный комментарий, который ничего не добавил",2026-01-05 15:31:15,12.0,2.5,0
1885139654,aarp,Американская ассоциация пенсионеров (American Association for Retired Persons),2026-01-05 15:31:15,12.0,2.5,0
1575,abandon,"оставлять, покидать",2026-01-05 15:31:15,12.0,2.5,0
1884080053,abandonware,"выч. программное обеспечение, которое больше не поддерживается разработчиками",2026-01-05 15:31:15,12.0,2.5,0
1583,abate,ослабевать,2026-01-05 15:31:15,12.0,2.5,0
1594,abdicate,отрекаться(от престола); отказываться (от прав и т.п.); слагать полномочия; ~ion отречение,2026-01-05 15:31:15,12.0,2.5,0
1600,abduct,похитить,2026-01-05 15:31:15,12.0,2.5,0
1601,abduction,"похищение силой (обычно женщин и детей)/ абдукция, отведение (мышцы)",2026-01-05 15:31:15,12.0,2.5,0
1611,abet,"соучаствовать, пособничать; соучаствовать, пособничать",2026-01-05 15:31:15,12.0,2.5,0
1819988633,abhorrent,отвратительный,2026-01-05 15:31:15,12.0,2.5,0
1619,abide,подчиняться,2026-01-05 15:31:15,12.0,2.5,0
1620,abiding,неизменный ,2026-01-05 15:31:15,12.0,2.5,0
1643,abolish,отменять,2026-01-05 15:31:15,12.0,2.5,0
46062,abolitionist,сторонник отмены (закона и т. п.),2026-01-05 15:31:15,12.0,2.5,0
1649,abomination,мерзость,2026-01-05 15:31:15,12.0,2.5,0
1657,abound,изобиловать,2026-01-05 15:31:15,12.0,2.5,0
1679,abrupt,внезапный,2026-01-05 15:31:15,12.0,2.5,0
59654,abruptly,внезапно,2026-01-05 15:31:15,12.0,2.5,0
2137471540,absent-minded,рассеянный,2026-01-05 15:31:15,12.0,2.5,0
1698,absolutely,безусловно,2026-01-05 15:31:15,12.0,2.5,0
1618314838,absorbedly,увлеченно,2026-01-05 15:31:15,12.0,2.5,0
1323103133,abstain from,воздержаться от,2026-01-05 15:31:15,12.0,2.5,0
1730,abundance,изобилие,2026-01-05 15:31:15,12.0,2.5,0
1732,abuse,оскорблять,2026-01-05 15:31:15,12.0,2.5,0
1735901393,abysmal,бездонный,2026-01-05 15:31:15,12.0,2.5,0
103174423,academic transcript,выписка с оценками,2026-01-05 15:31:15,12.0,2.5,0
1758,accentuate,делать ударение,2026-01-05 15:31:15,12.0,2.5,0
1762,acceptable,приемлемый,2026-01-05 15:31:15,12.0,2.5,0
1763,acceptance,"одобрение, признание",2026-01-05 15:31:15,12.0,2.5,0
1771,accessible,доступный,2026-01-05 15:31:15,12.0,2.5,0
1779,acclaim,заявлять,2026-01-05 15:31:15,12.0,2.5,0
125154,accolades,награды,2026-01-05 15:31:15,12.0,2.5,0
1796,accompany,сопровождать,2026-01-05 15:31:15,12.0,2.5,0
1797,accomplice,сообщник,2026-01-05 15:31:15,12.0,2.5,0
1798,accomplish,Выполнять,2026-01-05 15:31:15,12.0,2.5,0
1805,accordingly,соответственно,2026-01-05 15:31:15,12.0,2.5,0
1778902410,accost him,пристать к нему,2026-01-05 15:31:15,12.0,2.5,0
1811,account,счёт,2026-01-05 15:31:15,12.0,2.5,0
1614906332,account for,"составлять долю, насчитывать; принимать во внимание; давать объяснение, отчитываться",2026-01-05 15:31:15,12.0,2.5,0
1777249746,account for something,объяснять причину чего-то,2026-01-05 15:31:15,12.0,2.5,0
475560,account statement,выписка с банковского лицевого счета клиента,2026-01-05 15:31:15,12.0,2.5,0
1813,accountable,ответственный,2026-01-05 15:31:15,12.0,2.5,0
1815,accountant,бухгалтер,2026-01-05 15:31:15,12.0,2.5,0
1823,accretion,прирост,2026-01-05 15:31:15,12.0,2.5,0
1824,accrue,накопляться,2026-01-05 15:31:15,12.0,2.5,0
1331806,accrued revenue,начисленный доход,2026-01-05 15:31:15,12.0,2.5,0
1831,accurately,точно,2026-01-05 15:31:15,12.0,2.5,0
1834,accusation,обвинение,2026-01-05 15:31:15,12.0,2.5,0
46076,accused,обвиняемый,2026-01-05 15:31:15,12.0,2.5,0
136051,accusingly,укоризненно,2026-01-05 15:31:15,12.0,2.5,0
1841,accustomed,привычный,2026-01-05 15:31:15,12.0,2.5,0
1541545999,ace of spades,пиковый туз,2026-01-05 15:31:15,12.0,2.5,0
46079,aching,жаждать,2026-01-05 15:31:15,12.0,2.5,0
1858,acid,кислота,2026-01-05 15:31:15,12.0,2.5,0
1873,acne,прыщи,2026-01-05 15:31:15,12.0,2.5,0
1132585805,acne pimples,прыщи на лице,2026-01-05 15:31:15,12.0,2.5,0
1376842385,acquaint herself with products,знакомиться с продуктами,2026-01-05 15:31:15,12.0,2.5,0
1881,acquaintance,знакомство,2026-01-05 15:31:15,12.0,2.5,0
1884,acquiesce,уступать; уступить; молча или неохотно соглашаться,2026-01-05 15:31:15,12.0,2.5,0
1887,acquire,приобретать,2026-01-05 15:31:15,12.0,2.5,0
1890,acquisition,приобретение,2026-01-05 15:31:15,12.0,2.5,0
244399,across the board,"в равной пропорции для всех, по всем направлениям",2026-01-05 15:31:15,12.0,2.5,0
231897,act up,барахлить,2026-01-05 15:31:15,12.0,2.5,0
1923,actual,"фактический, реальный, действующий",2026-01-05 15:31:15,12.0,2.5,0
1926,actually,на самом деле,2026-01-05 15:31:15,12.0,2.5,0
1933,acute,острый,2026-01-05 15:31:15,12.0,2.5,0
1261336181,ad hoc,для этого случая,2026-01-05 15:31:15,12.0,2.5,0
1031102116,ad-hoc,для этого случая,2026-01-05 15:31:15,12.0,2.5,0
238837,ad-libbed,"сымпровизировано, без подготовки, экспромтом",2026-01-05 15:31:15,12.0,2.5,0
1656928166,adamantly,категорически; непреклонно,2026-01-05 15:31:15,12.0,2.5,0
1955,addition,дополнение; сложение,2026-01-05 15:31:15,12.0,2.5,0
58266,additionally,кроме того,2026-01-05 15:31:15,12.0,2.5,0
1958,addle,запутывать,2026-01-05 15:31:15,12.0,2.5,0
49534,addressable,доступный,2026-01-05 15:31:15,12.0,2.5,0
